,name_normalized,total_points
42014,adam idah,0
42015,adam idah,0
42016,adam idah,0
42017,adam idah,0
42018,adam idah,0
42019,adam idah,0
42020,adam idah,0
42021,adam idah,1
42022,adam idah,2
42023,adam idah,0
42024,adam idah,0
42025,adam idah,0
42026,adam idah,0
42027,adam idah,0
42028,adam idah,0
42029,adam idah,1
42030,adam idah,1
42031,adam idah,1
42032,adam idah,1
42033,adam idah,1
42034,adam idah,1
42035,adam idah,1
42036,adam idah,1
42037,adam idah,1
42038,adam idah,1
42039,adam lallana,0
42040,adam lallana,0
42041,adam lallana,1
42042,adam lallana,0
42043,adam lallana,0
42044,adam lallana,1
42045,adam lallana,0
42046,adam lallana,1
42047,adam lallana,7
42048,adam lallana,0
42049,adam lallana,2
42050,adam lallana,0
42051,adam lallana,0
42052,adam lallana,1
42053,adam lallana,2
42054,adam lallana,0
42055,adam lallana,0
42056,adam lallana,1
42057,adam lallana,5
42058,adam lallana,1
42059,adam lallana,1
42060,adam lallana,1
42061,adam lallana,0
42062,adam lallana,0
42063,adam lallana,1
42064,adam lallana,0
42065,adam lallana,0
42066,adam lallana,1
42067,adam lallana,1
42068,adam lallana,0
42069,adam lallana,0
42070,adam lallana,0
42071,adam lallana,0
42072,adam lallana,0
42073,adam lallana,0
42074,adam lallana,0
42075,adam lallana,0
42076,adam lallana,0
42077,adam masina,0
42078,adam masina,0
42079,adam masina,0
42080,adam masina,0
42081,adam masina,0
42082,adam masina,0
42083,adam masina,0
42084,adam masina,0
42085,adam masina,0
42086,adam masina,6
42087,adam masina,1
42088,adam masina,0
42089,adam masina,0
42090,adam masina,1
42091,adam masina,0
42092,adam masina,6
42093,adam masina,0
42094,adam masina,0
42095,adam masina,0
42096,adam masina,1
42097,adam masina,1
42098,adam masina,7
42099,adam masina,6
42100,adam masina,1
42101,adam masina,6
42102,adam masina,2
42103,adam masina,1
42104,adam masina,7
42105,adam masina,2
42106,adam masina,8
42107,adam masina,2
42108,adam masina,1
42109,adam masina,1
42110,adam masina,2
42111,adam masina,2
42112,adam masina,0
42113,adam masina,1
42114,adam masina,1
42115,adam smith,1
42116,adam smith,2
42117,adam smith,1
42118,adam smith,1
42119,adam smith,0
42120,adam smith,0
42121,adam smith,0
42122,adam smith,0
42123,adam smith,5
42124,adam smith,6
42125,adam smith,12
42126,adam smith,1
42127,adam smith,1
42128,adam smith,0
42129,adam smith,2
42130,adam smith,0
42131,adam smith,0
42132,adam smith,0
42133,adam smith,0
42134,adam smith,0
42135,adam smith,0
42136,adam smith,0
42137,adam smith,1
42138,adam smith,2
42139,adam smith,2
42140,adam smith,1
42141,adam smith,0
42142,adam smith,0
42143,adam smith,1
42144,adam smith,0
42145,adam smith,2
42146,adam smith,0
42147,adam smith,0
42148,adam smith,6
42149,adam smith,0
42150,adam smith,0
42151,adam smith,0
42152,adam smith,2
42153,adam webster,0
42154,adam webster,0
42155,adam webster,0
42156,adam webster,0
42157,adam webster,2
42158,adam webster,8
42159,adam webster,0
42160,adam webster,6
42161,adam webster,7
42162,adam webster,-1
42163,adam webster,1
42164,adam webster,0
42165,adam webster,0
42166,adam webster,1
42167,adam webster,8
42168,adam webster,1
42169,adam webster,2
42170,adam webster,2
42171,adam webster,10
42172,adam webster,0
42173,adam webster,2
42174,adam webster,2
42175,adam webster,1
42176,adam webster,1
42177,adam webster,1
42178,adam webster,0
42179,adam webster,7
42180,adam webster,2
42181,adam webster,6
42182,adam webster,2
42183,adam webster,1
42184,adam webster,0
42185,adam webster,6
42186,adam webster,1
42187,adam webster,0
42188,adam webster,2
42189,adam webster,5
42190,adam webster,2
42191,adama traore,0
42192,adama traore,1
42193,adama traore,1
42194,adama traore,2
42195,adama traore,1
42196,adama traore,8
42197,adama traore,3
42198,adama traore,16
42199,adama traore,2
42200,adama traore,2
42201,adama traore,2
42202,adama traore,5
42203,adama traore,5
42204,adama traore,2
42205,adama traore,3
42206,adama traore,2
42207,adama traore,10
42208,adama traore,2
42209,adama traore,13
42210,adama traore,1
42211,adama traore,2
42212,adama traore,2
42213,adama traore,10
42214,adama traore,5
42215,adama traore,3
42216,adama traore,1
42217,adama traore,1
42218,adama traore,2
42219,adama traore,1
42220,adama traore,4
42221,adama traore,6
42222,adama traore,1
42223,adama traore,2
42224,adama traore,3
42225,adama traore,1
42226,adama traore,2
42227,adama traore,2
42228,adama traore,1
42229,addji keaninkin marc-israel guehi,0
42230,addji keaninkin marc-israel guehi,0
42231,addji keaninkin marc-israel guehi,0
42232,addji keaninkin marc-israel guehi,0
42233,addji keaninkin marc-israel guehi,0
42234,addji keaninkin marc-israel guehi,0
42235,addji keaninkin marc-israel guehi,0
42236,addji keaninkin marc-israel guehi,0
42237,addji keaninkin marc-israel guehi,0
42238,addji keaninkin marc-israel guehi,0
42239,addji keaninkin marc-israel guehi,0
42240,addji keaninkin marc-israel guehi,0
42241,addji keaninkin marc-israel guehi,0
42242,addji keaninkin marc-israel guehi,0
42243,addji keaninkin marc-israel guehi,0
42244,addji keaninkin marc-israel guehi,0
42245,addji keaninkin marc-israel guehi,0
42246,addji keaninkin marc-israel guehi,0
42247,addji keaninkin marc-israel guehi,0
42248,addji keaninkin marc-israel guehi,0
42249,addji keaninkin marc-israel guehi,0
42250,addji keaninkin marc-israel guehi,0
42251,addji keaninkin marc-israel guehi,0
42252,addji keaninkin marc-israel guehi,0
42253,addji keaninkin marc-israel guehi,0
42254,addji keaninkin marc-israel guehi,0
42255,addji keaninkin marc-israel guehi,0
42256,addji keaninkin marc-israel guehi,0
42257,addji keaninkin marc-israel guehi,0
42258,addji keaninkin marc-israel guehi,0
42259,addji keaninkin marc-israel guehi,0
42260,addji keaninkin marc-israel guehi,0
42261,ademola lookman,0
42262,ademola lookman,0
42263,ademola lookman,0
42264,ademola lookman,0
42265,ademola lookman,0
42266,ademola lookman,0
42267,ademola lookman,0
42268,ademola lookman,0
42269,ademola lookman,0
42270,ademola lookman,0
42271,ademola lookman,0
42272,ademola lookman,0
42273,ademola lookman,0
42274,ademola lookman,0
42275,ademola lookman,0
42276,ademola lookman,0
42277,ademola lookman,0
42278,ademola lookman,0
42279,ademola lookman,0
42280,ademola lookman,0
42281,ademola lookman,0
42282,ademola lookman,0
42283,ademola lookman,0
42284,ademola lookman,0
42285,ademola lookman,0
42286,ademola lookman,0
42287,ademola lookman,0
42288,ademola lookman,0
42289,ademola lookman,0
42290,ademola lookman,0
42291,ademola lookman,0
42292,ademola lookman,0
42293,ademola lookman,0
42294,ademola lookman,0
42295,ademola lookman,0
42296,ademola lookman,0
42297,ademola lookman,0
42298,ademola lookman,0
42299,adrian mariappa,0
42300,adrian mariappa,0
42301,adrian mariappa,0
42302,adrian mariappa,0
42303,adrian mariappa,0
42304,adrian mariappa,-2
42305,adrian mariappa,0
42306,adrian mariappa,0
42307,adrian mariappa,0
42308,adrian mariappa,0
42309,adrian mariappa,1
42310,adrian mariappa,1
42311,adrian mariappa,1
42312,adrian mariappa,1
42313,adrian mariappa,1
42314,adrian mariappa,0
42315,adrian mariappa,1
42316,adrian mariappa,6
42317,adrian mariappa,2
42318,adrian mariappa,-2
42319,adrian mariappa,0
42320,adrian mariappa,7
42321,adrian mariappa,6
42322,adrian mariappa,1
42323,adrian mariappa,1
42324,adrian mariappa,-1
42325,adrian mariappa,0
42326,adrian mariappa,0
42327,adrian mariappa,0
42328,adrian mariappa,1
42329,adrian mariappa,0
42330,adrian mariappa,0
42331,adrian mariappa,0
42332,adrian mariappa,0
42333,adrian mariappa,0
42334,adrian mariappa,1
42335,adrian mariappa,-1
42336,adrian mariappa,1
42337,adrian san miguel del castillo,1
42338,adrian san miguel del castillo,3
42339,adrian san miguel del castillo,2
42340,adrian san miguel del castillo,6
42341,adrian san miguel del castillo,2
42342,adrian san miguel del castillo,2
42343,adrian san miguel del castillo,5
42344,adrian san miguel del castillo,2
42345,adrian san miguel del castillo,0
42346,adrian san miguel del castillo,0
42347,adrian san miguel del castillo,0
42348,adrian san miguel del castillo,0
42349,adrian san miguel del castillo,0
42350,adrian san miguel del castillo,1
42351,adrian san miguel del castillo,1
42352,adrian san miguel del castillo,0
42353,adrian san miguel del castillo,0
42354,adrian san miguel del castillo,0
42355,adrian san miguel del castillo,0
42356,adrian san miguel del castillo,0
42357,adrian san miguel del castillo,0
42358,adrian san miguel del castillo,0
42359,adrian san miguel del castillo,0
42360,adrian san miguel del castillo,0
42361,adrian san miguel del castillo,0
42362,adrian san miguel del castillo,0
42363,adrian san miguel del castillo,0
42364,adrian san miguel del castillo,0
42365,adrian san miguel del castillo,2
42366,adrian san miguel del castillo,0
42367,adrian san miguel del castillo,0
42368,adrian san miguel del castillo,0
42369,adrian san miguel del castillo,0
42370,adrian san miguel del castillo,0
42371,adrian san miguel del castillo,0
42372,adrian san miguel del castillo,0
42373,adrian san miguel del castillo,0
42374,adrian san miguel del castillo,0
42375,ahmed el mohamady,1
42376,ahmed el mohamady,4
42377,ahmed el mohamady,1
42378,ahmed el mohamady,0
42379,ahmed el mohamady,1
42380,ahmed el mohamady,0
42381,ahmed el mohamady,0
42382,ahmed el mohamady,0
42383,ahmed el mohamady,0
42384,ahmed el mohamady,0
42385,ahmed el mohamady,0
42386,ahmed el mohamady,0
42387,ahmed el mohamady,0
42388,ahmed el mohamady,0
42389,ahmed el mohamady,6
42390,ahmed el mohamady,0
42391,ahmed el mohamady,0
42392,ahmed el mohamady,0
42393,ahmed el mohamady,6
42394,ahmed el mohamady,1
42395,ahmed el mohamady,0
42396,ahmed el mohamady,-1
42397,ahmed el mohamady,0
42398,ahmed el mohamady,0
42399,ahmed el mohamady,0
42400,ahmed el mohamady,0
42401,ahmed el mohamady,0
42402,ahmed el mohamady,1
42403,ahmed el mohamady,0
42404,ahmed el mohamady,1
42405,ahmed el mohamady,8
42406,ahmed el mohamady,1
42407,ahmed el mohamady,0
42408,ahmed el mohamady,0
42409,ahmed el mohamady,7
42410,ahmed el mohamady,1
42411,ahmed el mohamady,1
42412,ahmed el mohamady,0
42413,ainsley maitland-niles,12
42414,ainsley maitland-niles,2
42415,ainsley maitland-niles,1
42416,ainsley maitland-niles,1
42417,ainsley maitland-niles,4
42418,ainsley maitland-niles,-3
42419,ainsley maitland-niles,0
42420,ainsley maitland-niles,0
42421,ainsley maitland-niles,0
42422,ainsley maitland-niles,0
42423,ainsley maitland-niles,0
42424,ainsley maitland-niles,0
42425,ainsley maitland-niles,0
42426,ainsley maitland-niles,0
42427,ainsley maitland-niles,0
42428,ainsley maitland-niles,2
42429,ainsley maitland-niles,1
42430,ainsley maitland-niles,6
42431,ainsley maitland-niles,1
42432,ainsley maitland-niles,0
42433,ainsley maitland-niles,6
42434,ainsley maitland-niles,1
42435,ainsley maitland-niles,2
42436,ainsley maitland-niles,0
42437,ainsley maitland-niles,0
42438,ainsley maitland-niles,0
42439,ainsley maitland-niles,0
42440,ainsley maitland-niles,0
42441,ainsley maitland-niles,0
42442,ainsley maitland-niles,0
42443,ainsley maitland-niles,1
42444,ainsley maitland-niles,1
42445,ainsley maitland-niles,0
42446,ainsley maitland-niles,0
42447,ainsley maitland-niles,1
42448,ainsley maitland-niles,0
42449,ainsley maitland-niles,1
42450,ainsley maitland-niles,0
42451,ainsley maitland-niles,1
42452,akin famewo,0
42453,akin famewo,0
42454,akin famewo,0
42455,akin famewo,0
42456,akin famewo,0
42457,akin famewo,0
42458,akin famewo,0
42459,akin famewo,0
42460,akin famewo,0
42461,akin famewo,0
42462,akin famewo,0
42463,akin famewo,0
42464,akin famewo,0
42465,akin famewo,0
42466,akin famewo,0
42467,akin famewo,0
42468,akin famewo,0
42469,akin famewo,0
42470,akin famewo,0
42471,akin famewo,0
42472,akin famewo,0
42473,akin famewo,0
42474,akin famewo,0
42475,akin famewo,0
42476,akin famewo,0
42477,akin famewo,0
42478,akin famewo,0
42479,akin famewo,0
42480,akin famewo,0
42481,akin famewo,0
42482,akin famewo,1
42483,albian ajeti,0
42484,albian ajeti,0
42485,albian ajeti,0
42486,albian ajeti,0
42487,albian ajeti,0
42488,albian ajeti,0
42489,albian ajeti,0
42490,albian ajeti,0
42491,albian ajeti,1
42492,albian ajeti,1
42493,albian ajeti,1
42494,albian ajeti,1
42495,albian ajeti,0
42496,albian ajeti,0
42497,albian ajeti,1
42498,albian ajeti,0
42499,albian ajeti,0
42500,albian ajeti,1
42501,albian ajeti,1
42502,albian ajeti,0
42503,albian ajeti,0
42504,albian ajeti,1
42505,albian ajeti,0
42506,albian ajeti,0
42507,albian ajeti,0
42508,albian ajeti,0
42509,albian ajeti,0
42510,albian ajeti,0
42511,albian ajeti,0
42512,albian ajeti,0
42513,albian ajeti,0
42514,albian ajeti,0
42515,albian ajeti,0
42516,albian ajeti,1
42517,albian ajeti,0
42518,albian ajeti,0
42519,albian ajeti,0
42520,albian ajeti,0
42521,alex cochrane,0
42522,alex cochrane,0
42523,alex iwobi,0
42524,alex iwobi,0
42525,alex iwobi,1
42526,alex iwobi,9
42527,alex iwobi,2
42528,alex iwobi,1
42529,alex iwobi,2
42530,alex iwobi,2
42531,alex iwobi,3
42532,alex iwobi,2
42533,alex iwobi,2
42534,alex iwobi,1
42535,alex iwobi,1
42536,alex iwobi,2
42537,alex iwobi,2
42538,alex iwobi,2
42539,alex iwobi,2
42540,alex iwobi,1
42541,alex iwobi,0
42542,alex iwobi,0
42543,alex iwobi,0
42544,alex iwobi,0
42545,alex iwobi,0
42546,alex iwobi,0
42547,alex iwobi,2
42548,alex iwobi,0
42549,alex iwobi,1
42550,alex iwobi,0
42551,alex iwobi,0
42552,alex iwobi,3
42553,alex iwobi,3
42554,alex iwobi,2
42555,alex iwobi,1
42556,alex iwobi,1
42557,alex iwobi,1
42558,alex iwobi,3
42559,alex iwobi,0
42560,alex iwobi,0
42561,alex mccarthy,0
42562,alex mccarthy,0
42563,alex mccarthy,0
42564,alex mccarthy,0
42565,alex mccarthy,0
42566,alex mccarthy,0
42567,alex mccarthy,0
42568,alex mccarthy,0
42569,alex mccarthy,0
42570,alex mccarthy,0
42571,alex mccarthy,1
42572,alex mccarthy,2
42573,alex mccarthy,2
42574,alex mccarthy,2
42575,alex mccarthy,2
42576,alex mccarthy,2
42577,alex mccarthy,3
42578,alex mccarthy,3
42579,alex mccarthy,7
42580,alex mccarthy,2
42581,alex mccarthy,8
42582,alex mccarthy,3
42583,alex mccarthy,1
42584,alex mccarthy,6
42585,alex mccarthy,1
42586,alex mccarthy,2
42587,alex mccarthy,7
42588,alex mccarthy,2
42589,alex mccarthy,12
42590,alex mccarthy,6
42591,alex mccarthy,2
42592,alex mccarthy,2
42593,alex mccarthy,11
42594,alex mccarthy,3
42595,alex mccarthy,1
42596,alex mccarthy,2
42597,alex mccarthy,7
42598,alex mccarthy,2
42599,alex oxlade-chamberlain,0
42600,alex oxlade-chamberlain,2
42601,alex oxlade-chamberlain,1
42602,alex oxlade-chamberlain,1
42603,alex oxlade-chamberlain,2
42604,alex oxlade-chamberlain,0
42605,alex oxlade-chamberlain,1
42606,alex oxlade-chamberlain,0
42607,alex oxlade-chamberlain,1
42608,alex oxlade-chamberlain,0
42609,alex oxlade-chamberlain,1
42610,alex oxlade-chamberlain,1
42611,alex oxlade-chamberlain,3
42612,alex oxlade-chamberlain,3
42613,alex oxlade-chamberlain,0
42614,alex oxlade-chamberlain,8
42615,alex oxlade-chamberlain,1
42616,alex oxlade-chamberlain,0
42617,alex oxlade-chamberlain,0
42618,alex oxlade-chamberlain,0
42619,alex oxlade-chamberlain,2
42620,alex oxlade-chamberlain,3
42621,alex oxlade-chamberlain,2
42622,alex oxlade-chamberlain,10
42623,alex oxlade-chamberlain,8
42624,alex oxlade-chamberlain,1
42625,alex oxlade-chamberlain,1
42626,alex oxlade-chamberlain,2
42627,alex oxlade-chamberlain,2
42628,alex oxlade-chamberlain,1
42629,alex oxlade-chamberlain,1
42630,alex oxlade-chamberlain,-1
42631,alex oxlade-chamberlain,3
42632,alex oxlade-chamberlain,2
42633,alex oxlade-chamberlain,1
42634,alex oxlade-chamberlain,2
42635,alex oxlade-chamberlain,6
42636,alex oxlade-chamberlain,5
42637,alexander tettey,0
42638,alexander tettey,1
42639,alexander tettey,0
42640,alexander tettey,0
42641,alexander tettey,2
42642,alexander tettey,1
42643,alexander tettey,0
42644,alexander tettey,0
42645,alexander tettey,3
42646,alexander tettey,2
42647,alexander tettey,2
42648,alexander tettey,2
42649,alexander tettey,2
42650,alexander tettey,0
42651,alexander tettey,5
42652,alexander tettey,9
42653,alexander tettey,1
42654,alexander tettey,2
42655,alexander tettey,1
42656,alexander tettey,2
42657,alexander tettey,1
42658,alexander tettey,2
42659,alexander tettey,3
42660,alexander tettey,2
42661,alexander tettey,3
42662,alexander tettey,2
42663,alexander tettey,2
42664,alexander tettey,3
42665,alexander tettey,2
42666,alexander tettey,0
42667,alexander tettey,2
42668,alexander tettey,2
42669,alexander tettey,2
42670,alexander tettey,0
42671,alexander tettey,2
42672,alexander tettey,2
42673,alexander tettey,2
42674,alexander tettey,0
42675,alexandre jankewitz,0
42676,alexandre jankewitz,0
42677,alexandre jankewitz,0
42678,alexandre jankewitz,0
42679,alexandre jankewitz,0
42680,alexandre jankewitz,0
42681,alexandre jankewitz,0
42682,alexandre lacazette,0
42683,alexandre lacazette,8
42684,alexandre lacazette,1
42685,alexandre lacazette,5
42686,alexandre lacazette,0
42687,alexandre lacazette,0
42688,alexandre lacazette,0
42689,alexandre lacazette,0
42690,alexandre lacazette,1
42691,alexandre lacazette,5
42692,alexandre lacazette,4
42693,alexandre lacazette,2
42694,alexandre lacazette,12
42695,alexandre lacazette,2
42696,alexandre lacazette,7
42697,alexandre lacazette,0
42698,alexandre lacazette,0
42699,alexandre lacazette,1
42700,alexandre lacazette,1
42701,alexandre lacazette,1
42702,alexandre lacazette,2
42703,alexandre lacazette,4
42704,alexandre lacazette,2
42705,alexandre lacazette,2
42706,alexandre lacazette,2
42707,alexandre lacazette,9
42708,alexandre lacazette,0
42709,alexandre lacazette,7
42710,alexandre lacazette,0
42711,alexandre lacazette,1
42712,alexandre lacazette,1
42713,alexandre lacazette,4
42714,alexandre lacazette,2
42715,alexandre lacazette,8
42716,alexandre lacazette,2
42717,alexandre lacazette,6
42718,alexandre lacazette,11
42719,alexandre lacazette,1
42720,alexandre lacazette,4
42721,alexandre nascimento costa silva,0
42722,alexandre nascimento costa silva,0
42723,alexandre nascimento costa silva,0
42724,alexandre nascimento costa silva,0
42725,alexandre nascimento costa silva,0
42726,alexandre nascimento costa silva,0
42727,alexandre nascimento costa silva,0
42728,alexandre nascimento costa silva,0
42729,alexandre nascimento costa silva,0
42730,alexandre nascimento costa silva,0
42731,alexandre nascimento costa silva,0
42732,alexandre nascimento costa silva,0
42733,alexandre nascimento costa silva,0
42734,alexandre nascimento costa silva,0
42735,alexandre nascimento costa silva,0
42736,alexandre nascimento costa silva,0
42737,alexandre nascimento costa silva,0
42738,alexandre nascimento costa silva,0
42739,alexandre nascimento costa silva,0
42740,alexandre nascimento costa silva,0
42741,alexandre nascimento costa silva,0
42742,alexandre nascimento costa silva,0
42743,alexandre nascimento costa silva,0
42744,alexandre nascimento costa silva,0
42745,alexandre nascimento costa silva,0
42746,alexandre nascimento costa silva,0
42747,alexandre nascimento costa silva,0
42748,alexandre nascimento costa silva,0
42749,alexandre nascimento costa silva,0
42750,alexandre nascimento costa silva,0
42751,alexandre nascimento costa silva,0
42752,alexandre nascimento costa silva,0
42753,alexandre nascimento costa silva,0
42754,alexandre nascimento costa silva,0
42755,alexandre nascimento costa silva,0
42756,alexandre nascimento costa silva,0
42757,alexandre nascimento costa silva,0
42758,alexandre nascimento costa silva,0
42759,alexis mac allister,0
42760,alexis mac allister,0
42761,alexis mac allister,1
42762,alexis mac allister,1
42763,alexis mac allister,1
42764,alexis mac allister,2
42765,alexis mac allister,1
42766,alexis mac allister,2
42767,alexis mac allister,0
